user,film,rating,film_id,favorite
mateusoler,Beckett,2.5,524790,0.0
mateusoler,The Green Knight,3.5,488399,0.0
mateusoler,The Suicide Squad,3.5,369835,0.0
mateusoler,Old,3.5,558054,0.0
mateusoler,Vortex,3.0,724354,0.0
mateusoler,Fear Street: 1666,3.0,518789,0.0
mateusoler,Titane,3.5,556553,0.0
mateusoler,The French Dispatch,4.0,471207,0.0
mateusoler,The Worst Person in the World,3.5,585258,0.0
mateusoler,Fear Street: 1978,2.5,518788,0.0
mateusoler,Annette,3.5,357826,0.0
mateusoler,Fear Street: 1994,2.5,518787,0.0
mateusoler,Las mejores películas de ciencia-ficción,,758770,0.0
mateusoler,Luca,4.5,438722,0.0
mateusoler,The Novice,3.5,737578,0.0
mateusoler,Friends: The Reunion,,615365,0.0
mateusoler,The Woman in the Window,2.5,450164,0.0
mateusoler,"Love, Death & Robots: The Drowned Giant",,744145,0.0
mateusoler,"Love, Death & Robots: All Through the House",,745721,0.0
mateusoler,"Love, Death & Robots: The Tall Grass",,744142,0.0
mateusoler,"Love, Death & Robots: Life Hutch",,744144,0.0
mateusoler,"Love, Death & Robots: Snow in the Desert",,745648,0.0
mateusoler,"Love, Death & Robots: Pop Squad",,745647,0.0
mateusoler,"Love, Death & Robots: Ice",,745646,0.0
mateusoler,"Love, Death & Robots: Automated Customer Service",,745645,0.0
mateusoler,The Mitchells vs. The Machines,3.0,431888,0.0
mateusoler,Petite Maman,3.5,669744,0.0
mateusoler,Allen v. Farrow,,714666,0.0
mateusoler,Stanley Kubrick,,713619,0.0
mateusoler,Euphoria: F*ck Anyone Who’s Not a Sea Blob,,709732,0.0
mateusoler,Death to 2020,3.0,692942,0.0
mateusoler,Euphoria: Trouble Don't Last Always,,695021,0.0
mateusoler,Mank,3.5,541425,0.0
mateusoler,The Queen's Gambit,2.5,668077,0.0
mateusoler,Borat Subsequent Moviefilm,1.0,662656,0.0
mateusoler,Soul,3.5,438511,0.0
mateusoler,The Haunting of Bly Manor,4.0,665098,0.0
mateusoler,The Trial of the Chicago 7,3.5,485519,0.0
mateusoler,Coven,3.0,580597,0.0
mateusoler,Another Round,3.0,508246,0.0
mateusoler,Nomadland,3.5,509662,0.0
mateusoler,The Devil All the Time,2.0,429945,0.0
mateusoler,Nowhere Special,3.5,650622,0.0
mateusoler,The Book of Vision,3.0,428755,0.0
mateusoler,I'm Thinking of Ending Things,4.0,430806,0.0
mateusoler,The Owners,2.5,585006,0.0
mateusoler,Tenet,3.0,506032,0.0
mateusoler,If Anything Happens I Love You,,636759,0.0
mateusoler,Teddy,4.0,635214,0.0
mateusoler,Unorthodox,2.5,612445,0.0
mateusoler,Mulan,2.0,266675,0.0
mateusoler,Onward,3.5,438272,0.0
mateusoler,Feels Good Man,4.0,579011,0.0
mateusoler,The Father,3.0,527671,0.0
mateusoler,Palm Springs,2.0,515467,0.0
mateusoler,The Social Dilemma,,581924,0.0
mateusoler,Possessor,3.0,368540,0.0
mateusoler,Star Wars: The Rise of Skywalker,1.5,131984,0.0
mateusoler,Little Women,3.0,259441,0.0
mateusoler,1917,3.5,460155,0.0
mateusoler,Frozen II,2.5,258127,0.0
mateusoler,El Camino: A Breaking Bad Movie,3.0,488575,0.0
mateusoler,The Irishman,3.5,333203,0.0
mateusoler,Seventeen,2.5,550093,0.0
mateusoler,Jojo Rabbit,3.5,444600,0.0
mateusoler,Knives Out,4.0,475370,0.0
mateusoler,The Platform,2.0,545985,0.0
mateusoler,Corpus Christi,3.0,403146,0.0
mateusoler,The King,3.0,434753,0.0
mateusoler,Joker,4.0,406775,0.0
mateusoler,Uncut Gems,4.0,404266,0.0
mateusoler,Marriage Story,5.0,422682,0.0
mateusoler,5 Is the Perfect Number,3.5,499928,0.0
mateusoler,Heroic Losers,3.0,523428,0.0
mateusoler,A Rainy Day in New York,3.0,406144,0.0
mateusoler,Spider-Man: Far From Home,2.0,362977,0.0
mateusoler,Midsommar,4.0,459564,0.0
mateusoler,"Black Mirror: Rachel, Jack and Ashley Too",,532579,0.0
mateusoler,Black Mirror: Smithereens,,532575,0.0
mateusoler,Black Mirror: Striking Vipers,,532569,0.0
mateusoler,Murder Mystery,2.0,444598,0.0
mateusoler,Parasite,4.5,426406,0.0
mateusoler,Once Upon a Time… in Hollywood,4.0,397859,0.0
mateusoler,Portrait of a Lady on Fire,4.0,460830,0.0
mateusoler,The Lighthouse,4.0,433863,0.0
mateusoler,Lux Æterna,4.0,526697,0.0
mateusoler,Rocketman,3.0,434482,0.0
mateusoler,Chernobyl,3.0,532082,0.0
mateusoler,Yesterday,2.5,444799,0.0
mateusoler,Avengers: Endgame,2.0,226660,0.0
mateusoler,"Love, Death & Robots: Sucker of Souls",,516565,0.0
mateusoler,"Love, Death & Robots: Blindspot",,518054,0.0
mateusoler,"Love, Death & Robots: The Secret War",,519326,0.0
mateusoler,"Love, Death & Robots: Alternate Histories",,518055,0.0
mateusoler,"Love, Death & Robots: Ice Age",,518048,0.0
mateusoler,"Love, Death & Robots: Zima Blue",,518052,0.0
mateusoler,"Love, Death & Robots: Lucky 13",,518051,0.0
mateusoler,"Love, Death & Robots: Fish Night",,518050,0.0
mateusoler,"Love, Death & Robots: Helping Hand",,518053,0.0
mateusoler,"Love, Death & Robots: Shape-Shifters",,518047,0.0
mateusoler,"Love, Death & Robots: The Dump",,518049,0.0
mateusoler,"Love, Death & Robots: Good Hunting",,518046,0.0
mateusoler,"Love, Death & Robots: Beyond the Aquila Rift",,516976,0.0
mateusoler,"Love, Death & Robots: Suits",,516564,0.0
mateusoler,"Love, Death & Robots: When the Yogurt Took Over",,516590,0.0
mateusoler,"Love, Death & Robots: The Witness",,516560,0.0
mateusoler,"Love, Death & Robots: Three Robots",,516105,0.0
mateusoler,"Love, Death & Robots: Sonnie's Edge",,516102,0.0
mateusoler,Pain and Glory,2.5,448445,0.0
mateusoler,Booksmart,3.5,435450,0.0
mateusoler,The Peanut Butter Falcon,3.0,394965,0.0
mateusoler,Elisa & Marcela,,464484,0.0
mateusoler,System Crasher,4.0,495888,0.0
mateusoler,Under the Same Roof,0.5,484550,0.0
mateusoler,Glass,3.0,382669,0.0
mateusoler,Black Mirror: Bandersnatch,,498044,0.0
mateusoler,Spider-Man: Into the Spider-Verse,3.5,251943,0.0
mateusoler,Bird Box,2.0,340202,0.0
mateusoler,Bohemian Rhapsody,1.5,358222,0.0
mateusoler,Maniac,4.0,475562,0.0
mateusoler,Green Book,2.5,420703,0.0
mateusoler,Beautiful Boy,3.0,384058,0.0
mateusoler,A Star Is Born,2.5,261108,0.0
mateusoler,The Ballad of Buster Scruggs,4.0,467061,0.0
mateusoler,The Favourite,4.0,310705,0.0
mateusoler,The Meg,1.5,276291,0.0
mateusoler,Incredibles 2,2.5,184061,0.0
mateusoler,Capernaum,3.5,447463,0.0
mateusoler,Burning,3.5,422035,0.0
mateusoler,Under the Silver Lake,5.0,330810,1.0
mateusoler,The House That Jack Built,3.5,332432,0.0
mateusoler,BlacKkKlansman,3.5,418135,0.0
mateusoler,Climax,4.5,436873,0.0
mateusoler,Shoplifters,3.5,435129,0.0
mateusoler,Avengers: Infinity War,2.5,226661,0.0
mateusoler,Ready Player One,2.5,261866,0.0
mateusoler,A Quiet Place,3.0,379687,0.0
mateusoler,Isle of Dogs,3.5,333448,0.0
mateusoler,Annihilation,3.0,227784,0.0
mateusoler,Hereditary,4.5,424348,0.0
mateusoler,Mandy,3.5,392654,0.0
mateusoler,Fifty Shades Freed,0.5,266424,0.0
mateusoler,Black Mirror: Black Museum,,425695,0.0
mateusoler,Black Mirror: Metalhead,,425694,0.0
mateusoler,Black Mirror: Hang the DJ,,425522,0.0
mateusoler,Black Mirror: Crocodile,,425685,0.0
mateusoler,Black Mirror: Arkangel,,425518,0.0
mateusoler,Black Mirror: USS Callister,,425514,0.0
mateusoler,Pitch Perfect 3,2.0,283856,0.0
mateusoler,Phantom Thread,4.0,335384,0.0
mateusoler,Star Wars: The Last Jedi,3.0,131987,0.0
mateusoler,Wonder,,341440,0.0
mateusoler,Coco,4.0,285509,0.0
mateusoler,Blade Runner 2049,4.5,265439,0.0
mateusoler,It,2.0,276819,0.0
mateusoler,"Three Billboards Outside Ebbing, Missouri",2.5,291610,0.0
mateusoler,Lady Bird,4.0,326279,0.0
mateusoler,Thelma,3.5,336587,0.0
mateusoler,Dunkirk,3.5,310199,0.0
mateusoler,Spider-Man: Homecoming,2.5,242710,0.0
mateusoler,Good Time,3.5,362362,0.0
mateusoler,Pirates of the Caribbean: Dead Men Tell No Tales,2.0,123066,0.0
mateusoler,Cars 3,2.0,184062,0.0
mateusoler,The Florida Project,3.5,328538,0.0
mateusoler,The Killing of a Sacred Deer,4.0,333310,0.0
mateusoler,The Meyerowitz Stories (New and Selected),3.0,330739,0.0
mateusoler,Okja,3.0,322110,0.0
mateusoler,Wonder Woman,,225027,0.0
mateusoler,Baby Driver,1.0,268950,0.0
mateusoler,Skins,2.0,368613,0.0
mateusoler,Get Out,2.5,353117,0.0
mateusoler,A Ghost Story,3.5,361725,0.0
mateusoler,Call Me by Your Name,4.5,333029,0.0
mateusoler,Wind River,3.0,330220,0.0
mateusoler,Rogue One: A Star Wars Story,,258128,0.0
mateusoler,Silence,3.0,52504,0.0
mateusoler,Moana,3.0,201909,0.0
mateusoler,Fantastic Beasts and Where to Find Them,0.5,182910,0.0
mateusoler,Black Mirror: San Junipero,,407483,0.0
mateusoler,Black Mirror: Nosedive,,422900,0.0
mateusoler,I Know Jake Gyllenhaal Is Going to Fuck My Girlfriend,,423242,0.0
mateusoler,Ozzy,0.5,345401,0.0
mateusoler,Split,3.0,316315,0.0
mateusoler,Lion,2.5,263222,0.0
mateusoler,A Monster Calls,3.0,181943,0.0
mateusoler,Nocturnal Animals,3.0,270106,0.0
mateusoler,Moonlight,3.5,312205,0.0
mateusoler,Arrival,,257426,0.0
mateusoler,La La Land,4.0,240344,0.0
mateusoler,Heroes Wanted,0.5,311319,0.0
mateusoler,Jason Bourne,1.0,251773,0.0
mateusoler,The Shallows,1.5,261112,0.0
mateusoler,Finding Dory,2.0,99402,0.0
mateusoler,The Neon Demon,3.0,228482,0.0
mateusoler,Paterson,3.0,306491,0.0
mateusoler,Train to Busan,4.0,330912,0.0
mateusoler,"I, Daniel Blake",4.0,310032,0.0
mateusoler,Sausage Party,1.0,157841,0.0
mateusoler,Everybody Wants Some!!,4.5,223056,0.0
mateusoler,Sing Street,2.0,305363,0.0
mateusoler,Manchester by the Sea,3.5,263221,0.0
mateusoler,Captain Fantastic,3.5,263215,0.0
mateusoler,The Revenant,3.0,207224,0.0
mateusoler,Star Wars: The Force Awakens,3.5,107418,0.0
mateusoler,The Hateful Eight,3.5,197012,0.0
mateusoler,Spanish Affair 2,1.0,278844,0.0
mateusoler,The Big Short,3.5,246013,0.0
mateusoler,The Hunger Games: Mockingjay - Part 2,1.5,101990,0.0
mateusoler,Spectre,2.0,147597,0.0
mateusoler,Second Origin,,92004,0.0
mateusoler,Bone Tomahawk,3.5,222298,0.0
mateusoler,Beasts of No Nation,3.0,208885,0.0
mateusoler,The Martian,2.5,211511,0.0
mateusoler,Spotlight,2.5,241430,0.0
mateusoler,Anomalisa,4.5,217531,1.0
mateusoler,Suffragette,2.5,171653,0.0
mateusoler,Everest,3.0,177257,0.0
mateusoler,The Lobster,3.5,178123,0.0
mateusoler,Paper Towns,1.0,211837,0.0
mateusoler,Inside Out,2.5,113284,0.0
mateusoler,Jurassic World,2.5,104174,0.0
mateusoler,Youth,3.5,237608,0.0
mateusoler,Mad Max: Fury Road,3.0,62780,0.0
mateusoler,Pitch Perfect 2,1.5,178282,0.0
mateusoler,Avengers: Age of Ultron,1.5,81605,0.0
mateusoler,Victoria,3.0,247121,0.0
mateusoler,Mistress America,2.5,236120,0.0
mateusoler,The Witch,4.0,237177,0.0
mateusoler,Ex Machina,2.5,187986,0.0
mateusoler,The Interview,,161002,0.0
mateusoler,Kingsman: The Secret Service,3.0,148200,0.0
mateusoler,The Hobbit: The Battle of the Five Armies,2.0,96552,0.0
mateusoler,The Hunger Games: Mockingjay - Part 1,1.5,101991,0.0
mateusoler,The Bélier Family,,231398,0.0
mateusoler,Interstellar,4.0,117621,0.0
mateusoler,Zombeavers,4.0,178264,0.0
mateusoler,Lava,,211480,0.0
mateusoler,Inherent Vice,3.5,125830,0.0
mateusoler,In the Basement,3.5,214404,0.0
mateusoler,Gone Girl,3.5,149857,0.0
mateusoler,What We Did on Our Holiday,3.0,200951,0.0
mateusoler,Marshland,3.5,166181,0.0
mateusoler,The Theory of Everything,,190077,0.0
mateusoler,Nightcrawler,4.0,169907,0.0
mateusoler,Birdman or (The Unexpected Virtue of Ignorance),3.0,139795,0.0
mateusoler,Magic in the Moonlight,,161190,0.0
mateusoler,Lucy,1.0,168860,0.0
mateusoler,Sex Tape,1.5,159090,0.0
mateusoler,It Follows,3.5,193554,0.0
mateusoler,The Fault in Our Stars,0.5,157543,0.0
mateusoler,The Other Woman,1.0,139177,0.0
mateusoler,Spanish Affair,1.0,166183,0.0
mateusoler,Divergent,1.5,117583,0.0
mateusoler,Captain America: The Winter Soldier,1.5,81909,0.0
mateusoler,Neighbors,,140512,0.0
mateusoler,The Grand Budapest Hotel,5.0,95113,0.0
mateusoler,A Girl Walks Home Alone at Night,3.5,176053,0.0
mateusoler,Boyhood,4.5,71927,0.0
mateusoler,The Babadook,3.0,169728,0.0
mateusoler,Whiplash,3.5,171384,0.0
mateusoler,Nymphomaniac: Vol. II,3.5,174195,0.0
mateusoler,Nymphomaniac: Vol. I,4.5,181937,0.0
mateusoler,The Hobbit: The Desolation of Smaug,1.5,8983,0.0
mateusoler,The Wolf of Wall Street,3.5,86114,0.0
mateusoler,Frozen,2.5,87948,0.0
mateusoler,The Hunger Games: Catching Fire,2.0,82488,0.0
mateusoler,12 Years a Slave,3.0,62671,0.0
mateusoler,Her,3.5,114564,0.0
mateusoler,Captain Phillips,3.0,87964,0.0
mateusoler,Enemy,2.5,132034,0.0
mateusoler,The Green Inferno,1.0,125947,0.0
mateusoler,Begin Again,2.5,142299,0.0
mateusoler,Dallas Buyers Club,2.5,114605,0.0
mateusoler,Prisoners,4.0,110740,0.0
mateusoler,Under the Skin,4.0,80198,0.0
mateusoler,Gravity,,16529,0.0
mateusoler,About Time,3.5,96557,0.0
mateusoler,Planes,1.5,114229,0.0
mateusoler,Elysium,1.0,52510,0.0
mateusoler,Snowpiercer,2.5,88488,0.0
mateusoler,The Wind Rises,4.0,112957,0.0
mateusoler,World War Z,2.0,57292,0.0
mateusoler,Monsters University,2.0,4553,0.0
mateusoler,The Purge,0.5,118110,0.0
mateusoler,After Earth,1.0,69144,0.0
mateusoler,Nebraska,3.0,100920,0.0
mateusoler,The Great Beauty,4.0,130523,0.0
mateusoler,The Great Gatsby,3.0,285,0.0
mateusoler,Oblivion,2.0,62108,0.0
mateusoler,Barcelona Summer Night,1.5,153153,0.0
mateusoler,Black Mirror: The Waldo Moment,,425691,0.0
mateusoler,Black Mirror: White Bear,,425690,0.0
mateusoler,Before Midnight,4.5,102444,0.0
mateusoler,Les Misérables,2.0,69149,0.0
mateusoler,Django Unchained,4.0,52516,0.0
mateusoler,The Hobbit: An Unexpected Journey,2.5,16525,0.0
mateusoler,Life of Pi,3.0,74348,0.0
mateusoler,The Twilight Saga: Breaking Dawn - Part 2,0.5,15076,0.0
mateusoler,Skyfall,,26779,0.0
mateusoler,Argo,3.0,52501,0.0
mateusoler,Pitch Perfect,,90896,0.0
mateusoler,Looper,,6599,0.0
mateusoler,The Impossible,2.5,66559,0.0
mateusoler,Silver Linings Playbook,4.0,69151,0.0
mateusoler,The Place Beyond the Pines,,80200,0.0
mateusoler,The Master,4.0,52512,0.0
mateusoler,Frances Ha,4.0,96083,0.0
mateusoler,"Tad, the Lost Explorer",2.5,95899,0.0
mateusoler,The Bourne Legacy,0.5,16536,0.0
mateusoler,The Dark Knight Rises,,16550,0.0
mateusoler,Holy Motors,4.0,83863,0.0
mateusoler,The Amazing Spider-Man,,50677,0.0
mateusoler,Brave,3.0,4586,0.0
mateusoler,Cousin Ben Troop Screening,,99131,0.0
mateusoler,Madagascar 3: Europe's Most Wanted,1.0,66756,0.0
mateusoler,Prometheus,,58486,0.0
mateusoler,Amour,4.0,73359,0.0
mateusoler,The Hunt,3.0,84051,0.0
mateusoler,Moonrise Kingdom,3.5,70105,0.0
mateusoler,Paradise: Love,3.5,84146,0.0
mateusoler,Battleship,,20367,0.0
mateusoler,The Hunger Games,3.0,59281,0.0
mateusoler,Project X,1.0,8933,0.0
mateusoler,Gone,1.5,66002,0.0
mateusoler,Robot & Frank,,70756,0.0
mateusoler,War Horse,2.5,8935,0.0
mateusoler,Black Mirror: The Entire History of You,,425525,0.0
mateusoler,The Cabin in the Woods,2.5,37598,0.0
mateusoler,Black Mirror: The National Anthem,,425523,0.0
mateusoler,The Twilight Saga: Breaking Dawn - Part 1,0.5,15077,0.0
mateusoler,The Intouchables,3.0,63767,0.0
mateusoler,Puss in Boots,,351745,0.0
mateusoler,In Time,0.5,16082,0.0
mateusoler,The Adventures of Tintin,,40915,0.0
mateusoler,Hugo,,20374,0.0
mateusoler,Moneyball,3.5,6286,0.0
mateusoler,Terra baixa,1.0,144468,0.0
mateusoler,Shame,3.5,62483,0.0
mateusoler,The Skin I Live In,3.0,3519,0.0
mateusoler,Rise of the Planet of the Apes,,4948,0.0
mateusoler,"Crazy, Stupid, Love.",2.0,15051,0.0
mateusoler,Horrible Bosses,,14285,0.0
mateusoler,Harry Potter and the Deathly Hallows: Part 2,3.0,44580,0.0
mateusoler,Transformers: Dark of the Moon,1.5,26205,0.0
mateusoler,Cars 2,1.5,16560,0.0
mateusoler,Super 8,3.0,5355,0.0
mateusoler,Kung Fu Panda 2,1.5,16164,0.0
mateusoler,Melancholia,2.5,4549,0.0
mateusoler,The Tree of Life,4.0,47468,0.0
mateusoler,We Need to Talk About Kevin,3.5,57622,0.0
mateusoler,Midnight in Paris,3.0,6945,0.0
mateusoler,Pirates of the Caribbean: On Stranger Tides,,50735,0.0
mateusoler,Rango,,20307,0.0
mateusoler,Just Go with It,,15143,0.0
mateusoler,Take Shelter,,247,0.0
mateusoler,Little Fockers,,25235,0.0
mateusoler,127 Hours,1.5,21050,0.0
mateusoler,Heroes,,69919,0.0
mateusoler,Harry Potter and the Deathly Hallows: Part 1,2.0,44581,0.0
mateusoler,The Social Network,3.0,26711,0.0
mateusoler,Insidious,1.0,16556,0.0
mateusoler,Incendies,4.0,18627,0.0
mateusoler,Black Swan,3.5,20956,0.0
mateusoler,Scott Pilgrim vs. the World,3.5,37833,0.0
mateusoler,Despicable Me,2.5,39067,0.0
mateusoler,Inception,3.0,34722,0.0
mateusoler,The Last Airbender,0.5,46455,0.0
mateusoler,The Twilight Saga: Eclipse,1.0,37088,0.0
mateusoler,Toy Story 3,2.5,46458,0.0
mateusoler,The Karate Kid,2.5,26025,0.0
mateusoler,Robin Hood,3.0,38864,0.0
mateusoler,Kick-Ass,2.0,37354,0.0
mateusoler,How to Train Your Dragon,3.0,46460,0.0
mateusoler,Alice in Wonderland,0.5,44748,0.0
mateusoler,Shutter Island,3.5,45409,0.0
mateusoler,Percy Jackson & the Olympians: The Lightning Thief,,30264,0.0
mateusoler,Winter's Bone,,25629,0.0
mateusoler,Invictus,3.0,37605,0.0
mateusoler,Avatar,2.5,39304,0.0
mateusoler,The Road,,38804,0.0
mateusoler,The Twilight Saga: New Moon,1.0,40480,0.0
mateusoler,Fantastic Mr. Fox,3.5,46344,0.0
mateusoler,2012,2.0,43301,0.0
mateusoler,Children of the Corn,,35820,0.0
mateusoler,Couples Retreat,1.0,39357,0.0
mateusoler,G.I. Joe: The Rise of Cobra,0.5,42752,0.0
mateusoler,Harry Potter and the Half-Blood Prince,2.5,51385,0.0
mateusoler,Ice Age: Dawn of the Dinosaurs,,47781,0.0
mateusoler,Transformers: Revenge of the Fallen,,47769,0.0
mateusoler,Inglourious Basterds,3.5,41352,0.0
mateusoler,Mega Shark vs. Giant Octopus,,40696,0.0
mateusoler,Antichrist,3.5,40892,0.0
mateusoler,Dogtooth,2.5,25809,0.0
mateusoler,Up,,43302,0.0
mateusoler,Monsters vs Aliens,3.0,42315,0.0
mateusoler,Spread,,39349,0.0
mateusoler,Brain Drain,0.5,40571,0.0
mateusoler,Seven Pounds,2.5,45412,0.0
mateusoler,The Curious Case of Benjamin Button,,49075,0.0
mateusoler,Gran Torino,2.5,44042,0.0
mateusoler,Twilight,1.5,47469,0.0
mateusoler,Bolt,,44189,0.0
mateusoler,Madagascar: Escape 2 Africa,,46145,0.0
mateusoler,"Synecdoche, New York",,49039,0.0
mateusoler,Martyrs,3.5,47061,0.0
mateusoler,Vicky Cristina Barcelona,3.5,48992,0.0
mateusoler,Star Wars: The Clone Wars,,44724,0.0
mateusoler,Ponyo,4.0,44594,0.0
mateusoler,The Dark Knight,3.5,51896,0.0
mateusoler,Hancock,0.5,47474,0.0
mateusoler,Mamma Mia!,3.0,45120,0.0
mateusoler,WALL·E,,45994,0.0
mateusoler,The Happening,,47668,0.0
mateusoler,Kung Fu Panda,3.5,47098,0.0
mateusoler,Indiana Jones and the Kingdom of the Crystal Skull,2.5,51839,0.0
mateusoler,The Chronicles of Narnia: Prince Caspian,,50242,0.0
mateusoler,Slumdog Millionaire,3.5,44613,0.0
mateusoler,Nim's Island,,46181,0.0
mateusoler,The Wave,,47981,0.0
mateusoler,Horton Hears a Who!,,44687,0.0
mateusoler,The Spiderwick Chronicles,,47858,0.0
mateusoler,Astérix at the Olympic Games,,50279,0.0
mateusoler,Let the Right One In,3.0,43989,0.0
mateusoler,I Am Legend,1.5,48296,0.0
mateusoler,Winx Club: The Secret of the Lost Kingdom,,67255,0.0
mateusoler,The Mist,,48602,0.0
mateusoler,Bee Movie,3.0,48791,0.0
mateusoler,There Will Be Blood,4.5,48044,0.0
mateusoler,Superbad,2.0,47776,0.0
mateusoler,The Bourne Ultimatum,,50223,0.0
mateusoler,Harry Potter and the Order of the Phoenix,2.5,51449,0.0
mateusoler,Transformers,3.0,50742,0.0
mateusoler,Ratatouille,3.5,50558,0.0
mateusoler,Surf's Up,,47188,0.0
mateusoler,Ocean's Thirteen,,51761,0.0
mateusoler,Inside,4.5,43987,0.0
mateusoler,No Country for Old Men,3.0,48140,0.0
mateusoler,Pirates of the Caribbean: At World's End,,51773,0.0
mateusoler,[REC],4.5,47803,1.0
mateusoler,Meet the Robinsons,,51115,0.0
mateusoler,Zodiac,3.0,50659,0.0
mateusoler,Death at a Funeral,,50442,0.0
mateusoler,The Pursuit of Happyness,2.5,51061,0.0
mateusoler,Arthur and the Invisibles,,46649,0.0
mateusoler,300,,51111,0.0
mateusoler,Happy Feet,,46779,0.0
mateusoler,Franklin and the Turtle Lake Treasure,,29155,0.0
mateusoler,Flushed Away,,45132,0.0
mateusoler,My Name Is Juani,,61430,0.0
mateusoler,Children of Men,2.5,46911,0.0
mateusoler,Perfume: The Story of a Murderer,2.0,51038,0.0
mateusoler,Barnyard,,46727,0.0
mateusoler,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,4.0,51614,0.0
mateusoler,Pirates of the Caribbean: Dead Man's Chest,2.5,51989,0.0
mateusoler,Over the Hedge,,47994,0.0
mateusoler,Ice Age: The Meltdown,,60297,0.0
mateusoler,The Wind That Shakes the Barley,4.0,51149,0.0
mateusoler,Cars,3.5,51233,0.0
mateusoler,Little Miss Sunshine,3.5,51379,0.0
mateusoler,Bandidas,,50639,0.0
mateusoler,V for Vendetta,,51400,0.0
mateusoler,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",,51679,0.0
mateusoler,Harry Potter and the Goblet of Fire,3.0,51450,0.0
mateusoler,Chicken Little,,46658,0.0
mateusoler,Match Point,,51934,0.0
mateusoler,Pride & Prejudice,3.0,49390,0.0
mateusoler,Wallace & Gromit: The Curse of the Were-Rabbit,,51584,0.0
mateusoler,Brokeback Mountain,3.0,51909,0.0
mateusoler,The 40 Year Old Virgin,2.5,48160,0.0
mateusoler,Charlie and the Chocolate Factory,,51932,0.0
mateusoler,Fantastic Four,,46869,0.0
mateusoler,Mr. & Mrs. Smith,2.0,51365,0.0
mateusoler,Batman Begins,3.0,51784,0.0
mateusoler,Madagascar,,51207,0.0
mateusoler,Star Wars: Episode III - Revenge of the Sith,3.0,50709,0.0
mateusoler,Valiant,,43287,0.0
mateusoler,Robots,,46706,0.0
mateusoler,Meet the Fockers,,51433,0.0
mateusoler,Lemony Snicket's A Series of Unfortunate Events,,45021,0.0
mateusoler,Ocean's Twelve,2.0,51888,0.0
mateusoler,The Life Aquatic with Steve Zissou,3.5,51674,0.0
mateusoler,Howl's Moving Castle,3.5,49062,0.0
mateusoler,The SpongeBob SquarePants Movie,,44965,0.0
mateusoler,The Incredibles,3.5,46806,0.0
mateusoler,The Polar Express,,48883,0.0
mateusoler,Barbie as The Princess & the Pauper,,42550,0.0
mateusoler,Shark Tale,,46117,0.0
mateusoler,The Village,3.5,48167,0.0
mateusoler,"I, Robot",,50568,0.0
mateusoler,The Notebook,3.0,45667,0.0
mateusoler,White Chicks,,44750,0.0
mateusoler,The Terminal,2.5,51527,0.0
mateusoler,Harry Potter and the Prisoner of Azkaban,3.0,51451,0.0
mateusoler,The Day After Tomorrow,,51660,0.0
mateusoler,Shrek 2,3.0,51343,0.0
mateusoler,Pinocchio 3000,,37559,0.0
mateusoler,Troy,2.5,51472,0.0
mateusoler,Kill Bill: Vol. 2,5.0,51696,0.0
mateusoler,Shaun of the Dead,3.0,51405,0.0
mateusoler,Home on the Range,,43667,0.0
mateusoler,Eternal Sunshine of the Spotless Mind,3.0,2683,0.0
mateusoler,The Chorus,,48801,0.0
mateusoler,Before Sunset,3.5,51970,0.0
mateusoler,The Butterfly Effect,1.0,50654,0.0
mateusoler,Super Size Me,,47223,0.0
mateusoler,Primer,3.5,2682,0.0
mateusoler,The Last Samurai,,51507,0.0
mateusoler,The Lord of the Rings: The Return of the King,4.0,51928,0.0
mateusoler,Oldboy,4.0,51454,0.0
mateusoler,Master and Commander: The Far Side of the World,,47671,0.0
mateusoler,Brother Bear,,46633,0.0
mateusoler,School of Rock,3.0,50950,0.0
mateusoler,Kill Bill: Vol. 1,4.5,2694,0.0
mateusoler,Barbie of Swan Lake,,42667,0.0
mateusoler,Love Actually,2.5,51602,0.0
mateusoler,Touching the Void,,45515,0.0
mateusoler,Lost in Translation,4.5,51898,0.0
mateusoler,Pirates of the Caribbean: The Curse of the Black Pearl,2.5,2695,0.0
mateusoler,Sinbad: Legend of the Seven Seas,,43115,0.0
mateusoler,Finding Nemo,3.5,2705,0.0
mateusoler,The Matrix Reloaded,,51517,0.0
mateusoler,Memories of Murder,3.5,45312,0.0
mateusoler,Ben Hur,,357,0.0
mateusoler,Catch Me If You Can,3.0,51484,0.0
mateusoler,The Lord of the Rings: The Two Towers,4.0,51929,0.0
mateusoler,Treasure Planet,,47426,0.0
mateusoler,Harry Potter and the Chamber of Secrets,3.0,51452,0.0
mateusoler,8 Mile,2.5,51984,0.0
mateusoler,Signs,4.0,50152,0.0
mateusoler,Minority Report,,51871,0.0
mateusoler,Spirit: Stallion of the Cimarron,,47420,0.0
mateusoler,Irreversible,4.5,51190,0.0
mateusoler,Punch-Drunk Love,4.0,47914,0.0
mateusoler,Star Wars: Episode II - Attack of the Clones,3.0,50710,0.0
mateusoler,Spider-Man,,51561,0.0
mateusoler,About a Boy,,51811,0.0
mateusoler,Bend It Like Beckham,,51646,0.0
mateusoler,Ice Age,,51670,0.0
mateusoler,Jimmy Neutron: Boy Genius,,44450,0.0
mateusoler,The Lord of the Rings: The Fellowship of the Ring,4.0,51930,0.0
